2023-11-22 18:55:04,922 INFO    StreamThr :24968 [internal.py:wandb_internal():86] W&B internal server running at pid: 24968, started at: 2023-11-22 18:55:04.922550
2023-11-22 18:55:04,923 DEBUG   HandlerThread:24968 [handler.py:handle_request():144] handle_request: status
2023-11-22 18:55:04,923 INFO    WriterThread:24968 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231122_185504-tvcxj8pi\run-tvcxj8pi.wandb
2023-11-22 18:55:04,924 DEBUG   SenderThread:24968 [sender.py:send():375] send: header
2023-11-22 18:55:04,924 DEBUG   SenderThread:24968 [sender.py:send():375] send: run
2023-11-22 18:55:05,379 INFO    SenderThread:24968 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231122_185504-tvcxj8pi\files
2023-11-22 18:55:05,380 INFO    SenderThread:24968 [sender.py:_start_run_threads():1124] run started: tvcxj8pi with start time 1700675704.029492
2023-11-22 18:55:05,380 DEBUG   SenderThread:24968 [sender.py:send_request():402] send_request: summary_record
2023-11-22 18:55:05,380 INFO    SenderThread:24968 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-22 18:55:05,381 DEBUG   HandlerThread:24968 [handler.py:handle_request():144] handle_request: check_version
2023-11-22 18:55:05,382 DEBUG   SenderThread:24968 [sender.py:send_request():402] send_request: check_version
2023-11-22 18:55:05,536 DEBUG   HandlerThread:24968 [handler.py:handle_request():144] handle_request: run_start
2023-11-22 18:55:05,540 DEBUG   HandlerThread:24968 [system_info.py:__init__():31] System info init
2023-11-22 18:55:05,540 DEBUG   HandlerThread:24968 [system_info.py:__init__():46] System info init done
2023-11-22 18:55:05,540 INFO    HandlerThread:24968 [system_monitor.py:start():181] Starting system monitor
2023-11-22 18:55:05,540 INFO    SystemMonitor:24968 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-11-22 18:55:05,540 INFO    HandlerThread:24968 [system_monitor.py:probe():201] Collecting system info
2023-11-22 18:55:05,544 INFO    SystemMonitor:24968 [interfaces.py:start():190] Started cpu monitoring
2023-11-22 18:55:05,546 DEBUG   HandlerThread:24968 [system_info.py:probe():195] Probing system
2023-11-22 18:55:05,546 INFO    SystemMonitor:24968 [interfaces.py:start():190] Started disk monitoring
2023-11-22 18:55:05,549 INFO    SystemMonitor:24968 [interfaces.py:start():190] Started memory monitoring
2023-11-22 18:55:05,553 INFO    SystemMonitor:24968 [interfaces.py:start():190] Started network monitoring
2023-11-22 18:55:05,553 DEBUG   HandlerThread:24968 [system_info.py:_probe_git():180] Probing git
2023-11-22 18:55:05,592 DEBUG   HandlerThread:24968 [system_info.py:_probe_git():188] Probing git done
2023-11-22 18:55:05,592 DEBUG   HandlerThread:24968 [system_info.py:probe():240] Probing system done
2023-11-22 18:55:05,592 DEBUG   HandlerThread:24968 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.11', 'heartbeatAt': '2023-11-22T17:55:05.546831', 'startedAt': '2023-11-22T17:55:04.024494', 'docker': None, 'cuda': None, 'args': ('--config', 'rnn.yaml'), 'state': 'running', 'program': 'C:\\Users\\tobia\\Documents\\GitHub\\RNN_Tobia_Simmler\\main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/t0b14/Semester_project_Tobia_Simmler_rnn.git', 'commit': '36feaa7bf9547cb5462e48912d09987951c48363'}, 'email': 'simmlert@student.ethz.ch', 'root': 'C:/Users/tobia/Documents/GitHub/RNN_Tobia_Simmler', 'host': 'Aibot', 'username': 'tobia', 'executable': 'C:\\Users\\tobia\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3701.0, 'min': 0.0, 'max': 3701.0}, 'cpu_freq_per_core': [{'current': 3701.0, 'min': 0.0, 'max': 3701.0}], 'disk': {'total': 1417.9636306762695, 'used': 1368.255744934082}, 'memory': {'total': 63.13705825805664}}
2023-11-22 18:55:05,592 INFO    HandlerThread:24968 [system_monitor.py:probe():211] Finished collecting system info
2023-11-22 18:55:05,593 INFO    HandlerThread:24968 [system_monitor.py:probe():214] Publishing system info
2023-11-22 18:55:05,593 DEBUG   HandlerThread:24968 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-11-22 18:55:05,593 DEBUG   HandlerThread:24968 [system_info.py:_save_pip():67] Saving pip packages done
2023-11-22 18:55:05,594 INFO    HandlerThread:24968 [system_monitor.py:probe():216] Finished publishing system info
2023-11-22 18:55:05,594 DEBUG   SenderThread:24968 [sender.py:send():375] send: files
