2023-11-04 12:52:18,070 INFO    StreamThr :15156 [internal.py:wandb_internal():86] W&B internal server running at pid: 15156, started at: 2023-11-04 12:52:18.070014
2023-11-04 12:52:18,071 DEBUG   HandlerThread:15156 [handler.py:handle_request():144] handle_request: status
2023-11-04 12:52:18,071 INFO    WriterThread:15156 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231104_125217-yii6n2xf\run-yii6n2xf.wandb
2023-11-04 12:52:18,072 DEBUG   SenderThread:15156 [sender.py:send():375] send: header
2023-11-04 12:52:18,072 DEBUG   SenderThread:15156 [sender.py:send():375] send: run
2023-11-04 12:52:18,579 INFO    SenderThread:15156 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231104_125217-yii6n2xf\files
2023-11-04 12:52:18,579 INFO    SenderThread:15156 [sender.py:_start_run_threads():1124] run started: yii6n2xf with start time 1699098737.314166
2023-11-04 12:52:18,579 DEBUG   SenderThread:15156 [sender.py:send_request():402] send_request: summary_record
2023-11-04 12:52:18,579 INFO    SenderThread:15156 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-04 12:52:18,581 DEBUG   HandlerThread:15156 [handler.py:handle_request():144] handle_request: check_version
2023-11-04 12:52:18,581 DEBUG   SenderThread:15156 [sender.py:send_request():402] send_request: check_version
2023-11-04 12:52:18,805 DEBUG   HandlerThread:15156 [handler.py:handle_request():144] handle_request: run_start
2023-11-04 12:52:18,809 DEBUG   HandlerThread:15156 [system_info.py:__init__():31] System info init
2023-11-04 12:52:18,809 DEBUG   HandlerThread:15156 [system_info.py:__init__():46] System info init done
2023-11-04 12:52:18,809 INFO    HandlerThread:15156 [system_monitor.py:start():181] Starting system monitor
2023-11-04 12:52:18,809 INFO    SystemMonitor:15156 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-11-04 12:52:18,809 INFO    HandlerThread:15156 [system_monitor.py:probe():201] Collecting system info
2023-11-04 12:52:18,811 INFO    SystemMonitor:15156 [interfaces.py:start():190] Started cpu monitoring
2023-11-04 12:52:18,812 DEBUG   HandlerThread:15156 [system_info.py:probe():195] Probing system
2023-11-04 12:52:18,812 INFO    SystemMonitor:15156 [interfaces.py:start():190] Started disk monitoring
2023-11-04 12:52:18,815 INFO    SystemMonitor:15156 [interfaces.py:start():190] Started memory monitoring
2023-11-04 12:52:18,819 INFO    SystemMonitor:15156 [interfaces.py:start():190] Started network monitoring
2023-11-04 12:52:18,819 DEBUG   HandlerThread:15156 [system_info.py:_probe_git():180] Probing git
2023-11-04 12:52:18,856 DEBUG   HandlerThread:15156 [system_info.py:_probe_git():188] Probing git done
2023-11-04 12:52:18,856 DEBUG   HandlerThread:15156 [system_info.py:probe():240] Probing system done
