2023-11-09 01:55:40,329 INFO    StreamThr :25452 [internal.py:wandb_internal():86] W&B internal server running at pid: 25452, started at: 2023-11-09 01:55:40.329097
2023-11-09 01:55:40,330 DEBUG   HandlerThread:25452 [handler.py:handle_request():144] handle_request: status
2023-11-09 01:55:40,330 INFO    WriterThread:25452 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231109_015539-dqwl8ot5\run-dqwl8ot5.wandb
2023-11-09 01:55:40,331 DEBUG   SenderThread:25452 [sender.py:send():375] send: header
2023-11-09 01:55:40,331 DEBUG   SenderThread:25452 [sender.py:send():375] send: run
2023-11-09 01:55:40,843 INFO    SenderThread:25452 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231109_015539-dqwl8ot5\files
2023-11-09 01:55:40,843 INFO    SenderThread:25452 [sender.py:_start_run_threads():1124] run started: dqwl8ot5 with start time 1699491339.355596
2023-11-09 01:55:40,843 DEBUG   SenderThread:25452 [sender.py:send_request():402] send_request: summary_record
2023-11-09 01:55:40,843 INFO    SenderThread:25452 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-09 01:55:40,844 DEBUG   HandlerThread:25452 [handler.py:handle_request():144] handle_request: check_version
2023-11-09 01:55:40,844 DEBUG   SenderThread:25452 [sender.py:send_request():402] send_request: check_version
2023-11-09 01:55:40,995 DEBUG   HandlerThread:25452 [handler.py:handle_request():144] handle_request: run_start
2023-11-09 01:55:40,999 DEBUG   HandlerThread:25452 [system_info.py:__init__():31] System info init
2023-11-09 01:55:40,999 DEBUG   HandlerThread:25452 [system_info.py:__init__():46] System info init done
2023-11-09 01:55:40,999 INFO    HandlerThread:25452 [system_monitor.py:start():181] Starting system monitor
2023-11-09 01:55:40,999 INFO    SystemMonitor:25452 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-11-09 01:55:40,999 INFO    HandlerThread:25452 [system_monitor.py:probe():201] Collecting system info
2023-11-09 01:55:41,002 INFO    SystemMonitor:25452 [interfaces.py:start():190] Started cpu monitoring
2023-11-09 01:55:41,005 DEBUG   HandlerThread:25452 [system_info.py:probe():195] Probing system
2023-11-09 01:55:41,005 INFO    SystemMonitor:25452 [interfaces.py:start():190] Started disk monitoring
2023-11-09 01:55:41,008 INFO    SystemMonitor:25452 [interfaces.py:start():190] Started memory monitoring
2023-11-09 01:55:41,011 INFO    SystemMonitor:25452 [interfaces.py:start():190] Started network monitoring
2023-11-09 01:55:41,012 DEBUG   HandlerThread:25452 [system_info.py:_probe_git():180] Probing git
2023-11-09 01:55:41,048 DEBUG   HandlerThread:25452 [system_info.py:_probe_git():188] Probing git done
