
Using device: cpu
























































































Epoch[87/200], Loss: 0.0456, Val_L: 0.0424 , EStop:[9/10]:  44%|█████████████████████████████████████▊                                                 | 87/200 [3:10:33<4:07:30, 131.42s/it]
--------------- Example Test ---------------
0 	 0.0903 	 0.0
10 	 0.2031 	 0.0
20 	 0.1223 	 0.0
30 	 0.0436 	 0.0
40 	 0.0011 	 0.0
50 	 0.0164 	 0.0
60 	 0.011 	 0.0
70 	 -0.0221 	 0.0
80 	 -0.0282 	 0.0
90 	 -0.019 	 0.0
100 	 0.0642 	 0.0
110 	 0.201 	 0.0
120 	 0.1627 	 0.0
130 	 0.0526 	 0.0
140 	 0.0277 	 0.0
150 	 0.0306 	 0.0
160 	 0.0099 	 0.0
170 	 -0.0019 	 0.0
180 	 0.0081 	 0.0
190 	 0.0316 	 0.0
200 	 0.0558 	 0.0
210 	 0.1838 	 0.0
220 	 0.146 	 0.0
230 	 0.0684 	 0.0
240 	 0.0193 	 0.0
250 	 0.0087 	 0.0075
260 	 0.0443 	 0.0285
270 	 0.0535 	 0.0458
280 	 0.0283 	 0.0302
290 	 0.0361 	 0.0428
300 	 0.104 	 0.0673
310 	 0.1511 	 0.1018
320 	 0.2111 	 0.107
330 	 0.3395 	 0.12
340 	 0.4795 	 0.1446
350 	 0.6839 	 0.1609
360 	 0.8166 	 0.1598
370 	 0.8628 	 0.1866
380 	 0.8827 	 0.2042
390 	 0.9023 	 0.2343
400 	 0.0879 	 0.2637
410 	 0.147 	 0.2759
420 	 0.196 	 0.2853
430 	 0.2346 	 0.3253
440 	 0.2686 	 0.3497
450 	 0.3292 	 0.3786
460 	 0.3977 	 0.4084
470 	 0.4707 	 0.4158
480 	 0.5483 	 0.4583
490 	 0.617 	 0.479
500 	 0.0732 	 0.5191
510 	 0.1321 	 0.5368
520 	 0.1088 	 0.5629
530 	 0.2244 	 0.5908
540 	 0.3542 	 0.6162
550 	 0.4333 	 0.6256
560 	 0.4718 	 0.6383
570 	 0.5281 	 0.6713
580 	 0.5604 	 0.6785
590 	 0.5546 	 0.6766
600 	 0.0491 	 0.6903
610 	 0.1519 	 0.7002
620 	 0.2866 	 0.7193
630 	 0.4648 	 0.7747
640 	 0.5826 	 0.7899
650 	 0.6867 	 0.8207
660 	 0.7496 	 0.8455
670 	 0.8291 	 0.8654
680 	 0.8995 	 0.9038
690 	 0.9138 	 0.9082
700 	 0.0727 	 0.935
710 	 0.0683 	 0.9504
720 	 0.2066 	 0.99
730 	 0.3643 	 1.0
740 	 0.5166 	 1.0
750 	 0.5901 	 1.0
760 	 0.7263 	 1.0
770 	 0.7488 	 1.0
780 	 0.8216 	 1.0
790 	 0.8558 	 1.0
800 	 0.0391 	 1.0
810 	 0.0461 	 1.0
820 	 0.0407 	 1.0
830 	 0.1257 	 1.0
840 	 0.2484 	 1.0
850 	 0.2557 	 1.0
860 	 0.2599 	 1.0
870 	 0.3011 	 1.0
880 	 0.3077 	 1.0
890 	 0.2498 	 1.0
900 	 0.0812 	 1.0
910 	 0.0764 	 1.0
920 	 0.214 	 1.0
930 	 0.3246 	 1.0
940 	 0.444 	 1.0
950 	 0.3918 	 1.0
960 	 0.2798 	 1.0
970 	 0.2694 	 1.0
980 	 0.2844 	 1.0
990 	 0.3213 	 1.0
-------------------------------------------
Model last
{'test_loss': [0.17440015077590942, 0.18807485699653625, 0.1578897386789322, 0.16680996119976044, 0.1458776444196701, 0.209046870470047, 0.16870927810668945, 0.1624261736869812, 0.13894644379615784, 0.18946267664432526, 0.09335500001907349, 0.13608072698116302, 0.18767999112606049, 0.17857839167118073]}
