2023-10-29 14:25:54,169 INFO    StreamThr :2872 [internal.py:wandb_internal():86] W&B internal server running at pid: 2872, started at: 2023-10-29 14:25:54.168814
2023-10-29 14:25:54,169 DEBUG   HandlerThread:2872 [handler.py:handle_request():144] handle_request: status
2023-10-29 14:25:54,170 INFO    WriterThread:2872 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_142554-x7jzl8ha\run-x7jzl8ha.wandb
2023-10-29 14:25:54,171 DEBUG   SenderThread:2872 [sender.py:send():375] send: header
2023-10-29 14:25:54,301 DEBUG   SenderThread:2872 [sender.py:send():375] send: run
2023-10-29 14:25:54,859 INFO    SenderThread:2872 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_142554-x7jzl8ha\files
2023-10-29 14:25:54,859 INFO    SenderThread:2872 [sender.py:_start_run_threads():1124] run started: x7jzl8ha with start time 1698585954.168813
2023-10-29 14:25:54,859 DEBUG   SenderThread:2872 [sender.py:send_request():402] send_request: summary_record
2023-10-29 14:25:54,860 INFO    SenderThread:2872 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-29 14:25:54,860 DEBUG   HandlerThread:2872 [handler.py:handle_request():144] handle_request: check_version
2023-10-29 14:25:54,860 DEBUG   SenderThread:2872 [sender.py:send_request():402] send_request: check_version
2023-10-29 14:25:55,089 DEBUG   HandlerThread:2872 [handler.py:handle_request():144] handle_request: run_start
2023-10-29 14:25:55,097 DEBUG   HandlerThread:2872 [system_info.py:__init__():31] System info init
2023-10-29 14:25:55,097 DEBUG   HandlerThread:2872 [system_info.py:__init__():46] System info init done
2023-10-29 14:25:55,097 INFO    HandlerThread:2872 [system_monitor.py:start():181] Starting system monitor
2023-10-29 14:25:55,097 INFO    SystemMonitor:2872 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-29 14:25:55,097 INFO    HandlerThread:2872 [system_monitor.py:probe():201] Collecting system info
2023-10-29 14:25:55,101 INFO    SystemMonitor:2872 [interfaces.py:start():190] Started cpu monitoring
2023-10-29 14:25:55,104 DEBUG   HandlerThread:2872 [system_info.py:probe():195] Probing system
2023-10-29 14:25:55,104 INFO    SystemMonitor:2872 [interfaces.py:start():190] Started disk monitoring
2023-10-29 14:25:55,108 INFO    SystemMonitor:2872 [interfaces.py:start():190] Started memory monitoring
2023-10-29 14:25:55,114 INFO    SystemMonitor:2872 [interfaces.py:start():190] Started network monitoring
2023-10-29 14:25:55,114 DEBUG   HandlerThread:2872 [system_info.py:_probe_git():180] Probing git
2023-10-29 14:25:55,152 DEBUG   HandlerThread:2872 [system_info.py:_probe_git():188] Probing git done
2023-10-29 14:25:55,152 DEBUG   HandlerThread:2872 [system_info.py:probe():240] Probing system done
2023-10-29 14:25:55,152 DEBUG   HandlerThread:2872 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.11', 'heartbeatAt': '2023-10-29T13:25:55.104106', 'startedAt': '2023-10-29T13:25:54.163879', 'docker': None, 'cuda': None, 'args': ('--config', 'rnn.yaml'), 'state': 'running', 'program': 'C:\\Users\\tobia\\Documents\\GitHub\\RNN_Tobia_Simmler\\main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/t0b14/Semester_project_Tobia_Simmler_rnn.git', 'commit': '36cbddb76d8de18999896b8e3a3cb41bd1d44641'}, 'email': 'simmlert@student.ethz.ch', 'root': 'C:/Users/tobia/Documents/GitHub/RNN_Tobia_Simmler', 'host': 'Aibot', 'username': 'tobia', 'executable': 'C:\\Users\\tobia\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3701.0, 'min': 0.0, 'max': 3701.0}, 'cpu_freq_per_core': [{'current': 3701.0, 'min': 0.0, 'max': 3701.0}], 'disk': {'total': 1417.9636306762695, 'used': 1287.4561767578125}, 'memory': {'total': 63.13705825805664}}
2023-10-29 14:25:55,152 INFO    HandlerThread:2872 [system_monitor.py:probe():211] Finished collecting system info
2023-10-29 14:25:55,152 INFO    HandlerThread:2872 [system_monitor.py:probe():214] Publishing system info
2023-10-29 14:25:55,152 DEBUG   HandlerThread:2872 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-10-29 14:25:55,153 DEBUG   HandlerThread:2872 [system_info.py:_save_pip():67] Saving pip packages done
2023-10-29 14:25:55,153 INFO    HandlerThread:2872 [system_monitor.py:probe():216] Finished publishing system info
2023-10-29 14:25:55,159 DEBUG   SenderThread:2872 [sender.py:send():375] send: files
