2023-10-29 15:46:56,841 INFO    StreamThr :21088 [internal.py:wandb_internal():86] W&B internal server running at pid: 21088, started at: 2023-10-29 15:46:56.841192
2023-10-29 15:46:56,842 DEBUG   HandlerThread:21088 [handler.py:handle_request():144] handle_request: status
2023-10-29 15:46:56,842 INFO    WriterThread:21088 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_154656-j2f3hwxf\run-j2f3hwxf.wandb
2023-10-29 15:46:56,843 DEBUG   SenderThread:21088 [sender.py:send():375] send: header
2023-10-29 15:46:56,969 DEBUG   SenderThread:21088 [sender.py:send():375] send: run
2023-10-29 15:46:57,521 INFO    SenderThread:21088 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_154656-j2f3hwxf\files
2023-10-29 15:46:57,521 INFO    SenderThread:21088 [sender.py:_start_run_threads():1124] run started: j2f3hwxf with start time 1698590816.840688
2023-10-29 15:46:57,521 DEBUG   SenderThread:21088 [sender.py:send_request():402] send_request: summary_record
2023-10-29 15:46:57,521 INFO    SenderThread:21088 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-29 15:46:57,522 DEBUG   HandlerThread:21088 [handler.py:handle_request():144] handle_request: check_version
2023-10-29 15:46:57,522 DEBUG   SenderThread:21088 [sender.py:send_request():402] send_request: check_version
2023-10-29 15:46:57,749 DEBUG   HandlerThread:21088 [handler.py:handle_request():144] handle_request: run_start
2023-10-29 15:46:57,756 DEBUG   HandlerThread:21088 [system_info.py:__init__():31] System info init
2023-10-29 15:46:57,756 DEBUG   HandlerThread:21088 [system_info.py:__init__():46] System info init done
2023-10-29 15:46:57,756 INFO    HandlerThread:21088 [system_monitor.py:start():181] Starting system monitor
2023-10-29 15:46:57,756 INFO    SystemMonitor:21088 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-29 15:46:57,756 INFO    HandlerThread:21088 [system_monitor.py:probe():201] Collecting system info
2023-10-29 15:46:57,761 INFO    SystemMonitor:21088 [interfaces.py:start():190] Started cpu monitoring
2023-10-29 15:46:57,764 DEBUG   HandlerThread:21088 [system_info.py:probe():195] Probing system
2023-10-29 15:46:57,765 INFO    SystemMonitor:21088 [interfaces.py:start():190] Started disk monitoring
2023-10-29 15:46:57,769 INFO    SystemMonitor:21088 [interfaces.py:start():190] Started memory monitoring
2023-10-29 15:46:57,776 INFO    SystemMonitor:21088 [interfaces.py:start():190] Started network monitoring
2023-10-29 15:46:57,777 DEBUG   HandlerThread:21088 [system_info.py:_probe_git():180] Probing git
2023-10-29 15:46:57,816 DEBUG   HandlerThread:21088 [system_info.py:_probe_git():188] Probing git done
2023-10-29 15:46:57,816 DEBUG   HandlerThread:21088 [system_info.py:probe():240] Probing system done
