2023-10-30 09:20:12,036 INFO    StreamThr :8268 [internal.py:wandb_internal():86] W&B internal server running at pid: 8268, started at: 2023-10-30 09:20:12.036101
2023-10-30 09:20:12,037 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: status
2023-10-30 09:20:12,037 INFO    WriterThread:8268 [datastore.py:open_for_write():85] open: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\run-xnzcgoo1.wandb
2023-10-30 09:20:12,038 DEBUG   SenderThread:8268 [sender.py:send():375] send: header
2023-10-30 09:20:12,160 DEBUG   SenderThread:8268 [sender.py:send():375] send: run
2023-10-30 09:20:12,714 INFO    SenderThread:8268 [dir_watcher.py:__init__():219] watching files in: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\files
2023-10-30 09:20:12,714 INFO    SenderThread:8268 [sender.py:_start_run_threads():1124] run started: xnzcgoo1 with start time 1698654012.036616
2023-10-30 09:20:12,714 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: check_version
2023-10-30 09:20:12,715 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: summary_record
2023-10-30 09:20:12,715 INFO    SenderThread:8268 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:20:12,715 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: check_version
2023-10-30 09:20:12,961 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: run_start
2023-10-30 09:20:12,968 DEBUG   HandlerThread:8268 [system_info.py:__init__():31] System info init
2023-10-30 09:20:12,968 DEBUG   HandlerThread:8268 [system_info.py:__init__():46] System info init done
2023-10-30 09:20:12,968 INFO    HandlerThread:8268 [system_monitor.py:start():181] Starting system monitor
2023-10-30 09:20:12,968 INFO    SystemMonitor:8268 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-30 09:20:12,968 INFO    HandlerThread:8268 [system_monitor.py:probe():201] Collecting system info
2023-10-30 09:20:12,973 INFO    SystemMonitor:8268 [interfaces.py:start():190] Started cpu monitoring
2023-10-30 09:20:12,975 DEBUG   HandlerThread:8268 [system_info.py:probe():195] Probing system
2023-10-30 09:20:12,975 INFO    SystemMonitor:8268 [interfaces.py:start():190] Started disk monitoring
2023-10-30 09:20:12,978 INFO    SystemMonitor:8268 [interfaces.py:start():190] Started memory monitoring
2023-10-30 09:20:12,985 INFO    SystemMonitor:8268 [interfaces.py:start():190] Started network monitoring
2023-10-30 09:20:12,985 DEBUG   HandlerThread:8268 [system_info.py:_probe_git():180] Probing git
2023-10-30 09:20:13,022 DEBUG   HandlerThread:8268 [system_info.py:_probe_git():188] Probing git done
2023-10-30 09:20:13,022 DEBUG   HandlerThread:8268 [system_info.py:probe():240] Probing system done
2023-10-30 09:20:13,022 DEBUG   HandlerThread:8268 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.11', 'heartbeatAt': '2023-10-30T08:20:12.975599', 'startedAt': '2023-10-30T08:20:12.031451', 'docker': None, 'cuda': None, 'args': ('--config', 'rnn.yaml'), 'state': 'running', 'program': 'C:\\Users\\tobia\\Documents\\GitHub\\RNN_Tobia_Simmler\\main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/t0b14/Semester_project_Tobia_Simmler_rnn.git', 'commit': 'b97d2bf588febd717bbec13391aa29cfe3f15bf3'}, 'email': 'simmlert@student.ethz.ch', 'root': 'C:/Users/tobia/Documents/GitHub/RNN_Tobia_Simmler', 'host': 'Aibot', 'username': 'tobia', 'executable': 'C:\\Users\\tobia\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3701.0, 'min': 0.0, 'max': 3701.0}, 'cpu_freq_per_core': [{'current': 3701.0, 'min': 0.0, 'max': 3701.0}], 'disk': {'total': 1417.9636306762695, 'used': 1287.340129852295}, 'memory': {'total': 63.13705825805664}}
2023-10-30 09:20:13,022 INFO    HandlerThread:8268 [system_monitor.py:probe():211] Finished collecting system info
2023-10-30 09:20:13,022 INFO    HandlerThread:8268 [system_monitor.py:probe():214] Publishing system info
2023-10-30 09:20:13,022 DEBUG   HandlerThread:8268 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-10-30 09:20:13,022 DEBUG   HandlerThread:8268 [system_info.py:_save_pip():67] Saving pip packages done
2023-10-30 09:20:13,022 INFO    HandlerThread:8268 [system_monitor.py:probe():216] Finished publishing system info
2023-10-30 09:20:13,038 DEBUG   SenderThread:8268 [sender.py:send():375] send: files
2023-10-30 09:20:13,038 INFO    SenderThread:8268 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-30 09:20:13,042 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: stop_status
2023-10-30 09:20:13,042 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: stop_status
2023-10-30 09:20:13,279 DEBUG   SenderThread:8268 [sender.py:send():375] send: telemetry
2023-10-30 09:20:13,280 DEBUG   SenderThread:8268 [sender.py:send():375] send: exit
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:send_exit():598] handling exit code: 1
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:send_exit():600] handling runtime: 0
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:send_exit():606] send defer
2023-10-30 09:20:13,280 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,280 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 0
2023-10-30 09:20:13,280 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 0
2023-10-30 09:20:13,280 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 1
2023-10-30 09:20:13,280 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,280 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-30 09:20:13,281 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,281 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 1
2023-10-30 09:20:13,281 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 2
2023-10-30 09:20:13,281 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,281 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-30 09:20:13,281 INFO    HandlerThread:8268 [system_monitor.py:finish():190] Stopping system monitor
2023-10-30 09:20:13,281 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined cpu monitor
2023-10-30 09:20:13,281 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-30 09:20:13,281 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined disk monitor
2023-10-30 09:20:13,281 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-30 09:20:13,281 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined memory monitor
2023-10-30 09:20:13,281 DEBUG   SystemMonitor:8268 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-30 09:20:13,282 INFO    HandlerThread:8268 [interfaces.py:finish():202] Joined network monitor
2023-10-30 09:20:13,282 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,282 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 2
2023-10-30 09:20:13,282 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 3
2023-10-30 09:20:13,282 DEBUG   SenderThread:8268 [sender.py:send():375] send: stats
2023-10-30 09:20:13,282 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,282 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-30 09:20:13,282 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,282 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 3
2023-10-30 09:20:13,282 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 4
2023-10-30 09:20:13,283 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,283 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-30 09:20:13,283 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,283 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 4
2023-10-30 09:20:13,283 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 5
2023-10-30 09:20:13,283 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,283 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-30 09:20:13,283 DEBUG   SenderThread:8268 [sender.py:send():375] send: summary
2023-10-30 09:20:13,283 INFO    SenderThread:8268 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 09:20:13,283 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,283 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 5
2023-10-30 09:20:13,283 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 6
2023-10-30 09:20:13,283 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,283 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-30 09:20:13,284 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,284 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 6
2023-10-30 09:20:13,285 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: status_report
2023-10-30 09:20:13,481 INFO    SenderThread:8268 [sender.py:transition_state():626] send defer: 7
2023-10-30 09:20:13,481 DEBUG   HandlerThread:8268 [handler.py:handle_request():144] handle_request: defer
2023-10-30 09:20:13,481 INFO    HandlerThread:8268 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-30 09:20:13,481 DEBUG   SenderThread:8268 [sender.py:send_request():402] send_request: defer
2023-10-30 09:20:13,481 INFO    SenderThread:8268 [sender.py:send_request_defer():622] handle sender defer: 7
2023-10-30 09:20:13,718 INFO    Thread-16 :8268 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\files\config.yaml
2023-10-30 09:20:13,718 INFO    Thread-16 :8268 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\files\output.log
2023-10-30 09:20:13,718 INFO    Thread-16 :8268 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\files\wandb-metadata.json
2023-10-30 09:20:13,718 INFO    Thread-16 :8268 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231030_092012-xnzcgoo1\files\requirements.txt
